serie,idade,genero,cor_raca,estado_civil,renda_per_capita,trabalha,acesso_internet,possui_computador,tipo_escola_origem,distorcao_idade_serie,assistencia_pe_de_meia,nota_media,frequencia,media_atividades,taxa_entrega_atividades,reprovacoes,situacao
2,17,Masculino,Branca,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Publica,Nao,Nao,9.2,97.8,6.5,71.2,0,Aprovado
2,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,7.6,90.6,6.8,61.7,1,Aprovado
1,18,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Sim,Nao,4.3,79.5,4.2,53.9,1,Reprovado
2,16,Feminino,Outra,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Nao,4.8,79.5,5.5,56.0,1,Reprovado
2,20,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Sim,Sim,5.1,81.6,3.7,43.5,2,Reprovado
2,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,8.3,96.3,6.6,82.7,0,Aprovado
1,15,Masculino,Parda,Casado/Uniao,Acima de 1 SM,Sim,Sim,Sim,Publica,Nao,Nao,5.9,76.5,6.6,66.6,0,Em Risco
3,19,Feminino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Sim,Sim,3.4,82.1,4.1,61.5,2,Reprovado
3,17,Feminino,Preta,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Publica,Nao,Nao,6.5,77.0,5.2,48.5,0,Aprovado
1,20,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Sim,Nao,3.3,79.6,4.1,53.8,1,Reprovado
1,20,Feminino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Sim,Sim,4.5,83.1,4.5,50.7,1,Reprovado
1,15,Masculino,Preta,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,5.7,82.7,6.1,80.5,0,Em Risco
2,16,Masculino,Branca,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,6.6,81.8,4.8,54.5,2,Em Risco
2,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,7.8,87.2,7.3,79.4,0,Aprovado
2,16,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Privada,Nao,Sim,7.5,84.6,6.4,62.7,0,Aprovado
1,16,Masculino,Preta,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,4.9,83.0,6.2,79.8,1,Em Risco
2,16,Masculino,Parda,Solteiro,"0,5-1 SM",Sim,Sim,Nao,Publica,Nao,Nao,5.5,81.6,3.9,38.0,1,Em Risco
2,19,Masculino,Preta,Solteiro,"Ate 0,5 SM",Nao,Nao,Nao,Publica,Sim,Sim,5.7,83.8,5.3,53.4,1,Em Risco
2,19,Feminino,Branca,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Sim,Nao,5.6,74.7,3.8,73.2,2,Reprovado
3,17,Masculino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Nao,5.6,77.8,4.3,60.5,1,Em Risco
1,16,Masculino,Branca,Solteiro,"0,5-1 SM",Sim,Sim,Sim,Privada,Nao,Nao,4.3,82.8,1.7,44.7,0,Reprovado
2,16,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,5.0,80.1,5.1,62.3,1,Em Risco
2,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Nao,5.9,92.7,4.7,71.7,0,Em Risco
2,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Nao,2.4,79.6,3.8,55.3,1,Reprovado
3,19,Masculino,Parda,Solteiro,Acima de 1 SM,Sim,Sim,Nao,Publica,Sim,Nao,6.5,81.9,5.6,69.4,1,Em Risco
2,20,Masculino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Privada,Sim,Sim,3.8,82.6,2.9,35.1,1,Reprovado
3,17,Masculino,Branca,Solteiro,Acima de 1 SM,Nao,Sim,Nao,Publica,Nao,Nao,7.5,74.8,5.0,36.1,0,Reprovado
1,15,Feminino,Preta,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,9.5,98.7,9.8,88.9,0,Aprovado
1,15,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,5.7,93.6,6.8,67.7,0,Em Risco
3,22,Masculino,Preta,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Privada,Sim,Sim,9.6,94.0,9.2,99.6,1,Aprovado
2,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,7.4,82.0,6.9,67.0,0,Aprovado
1,18,Feminino,Parda,Outro,Acima de 1 SM,Nao,Sim,Sim,Publica,Sim,Nao,6.0,86.0,4.3,81.6,1,Em Risco
1,18,Masculino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Publica,Sim,Nao,5.7,90.1,5.3,65.3,1,Em Risco
1,15,Masculino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,7.9,99.8,7.5,63.4,2,Aprovado
3,17,Feminino,Branca,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,6.8,75.3,5.9,56.4,1,Em Risco
1,15,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Nao,7.8,96.1,4.9,66.3,1,Aprovado
1,17,Masculino,Preta,Solteiro,Acima de 1 SM,Nao,Sim,Sim,Publica,Sim,Nao,3.3,79.7,4.5,43.4,1,Reprovado
1,16,Masculino,Preta,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Sim,6.1,83.9,4.3,52.5,0,Em Risco
1,15,Feminino,Branca,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,4.4,63.7,3.2,46.8,0,Reprovado
1,15,Masculino,Parda,Outro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Sim,6.0,88.0,5.1,59.9,0,Em Risco
2,17,Masculino,Parda,Solteiro,Acima de 1 SM,Nao,Sim,Nao,Publica,Nao,Nao,7.6,95.2,8.6,90.8,1,Aprovado
1,18,Masculino,Parda,Solteiro,"0,5-1 SM",Sim,Sim,Nao,Privada,Sim,Nao,7.9,88.8,5.8,45.4,1,Aprovado
3,17,Feminino,Outra,Solteiro,Acima de 1 SM,Nao,Sim,Sim,Publica,Nao,Nao,5.8,72.0,5.2,70.1,0,Reprovado
1,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,5.8,88.1,4.4,53.1,0,Em Risco
2,21,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Sim,Nao,5.8,74.7,3.5,44.6,1,Reprovado
3,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,5.2,83.4,5.4,68.1,0,Em Risco
2,20,Feminino,Parda,Solteiro,"0,5-1 SM",Sim,Sim,Nao,Publica,Sim,Nao,6.7,94.4,4.1,37.9,1,Em Risco
2,16,Masculino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Publica,Nao,Nao,6.7,73.4,5.7,46.9,0,Reprovado
1,15,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Nao,Nao,Publica,Nao,Sim,6.4,90.4,4.7,53.9,0,Em Risco
1,15,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,7.3,87.5,7.1,61.0,0,Aprovado
2,16,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Sim,Publica,Nao,Sim,6.7,85.0,6.1,63.1,1,Aprovado
3,17,Masculino,Parda,Solteiro,Acima de 1 SM,Nao,Sim,Sim,Publica,Nao,Nao,5.9,83.8,5.9,76.4,2,Aprovado
2,17,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,9.3,99.6,9.1,97.6,0,Aprovado
2,16,Masculino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,5.3,70.0,4.2,23.4,0,Reprovado
3,18,Masculino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.6,81.5,5.3,66.6,0,Em Risco
2,17,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,7.7,99.2,7.4,85.0,1,Aprovado
1,15,Masculino,Branca,Solteiro,Acima de 1 SM,Nao,Sim,Nao,Publica,Nao,Nao,5.1,74.2,6.0,82.4,1,Reprovado
2,19,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Sim,Sim,3.9,82.1,3.9,66.0,1,Reprovado
3,17,Feminino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,9.4,98.0,8.9,98.4,0,Aprovado
1,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,5.5,81.2,6.1,74.7,2,Em Risco
2,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Nao,6.0,85.2,5.9,73.5,1,Em Risco
1,15,Feminino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Publica,Nao,Nao,7.2,88.8,5.7,39.2,1,Aprovado
2,16,Masculino,Preta,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,3.7,80.5,3.7,62.0,2,Reprovado
1,15,Feminino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,7.3,89.2,6.6,59.9,1,Aprovado
2,16,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,4.9,80.9,4.3,63.4,0,Em Risco
3,17,Masculino,Parda,Solteiro,Acima de 1 SM,Sim,Sim,Sim,Publica,Nao,Nao,6.5,90.2,7.2,53.7,2,Aprovado
1,15,Masculino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,5.6,87.2,5.5,46.3,1,Em Risco
2,16,Masculino,Parda,Solteiro,Acima de 1 SM,Nao,Sim,Sim,Publica,Nao,Nao,6.3,87.1,6.6,73.2,0,Aprovado
3,18,Feminino,Parda,Solteiro,Acima de 1 SM,Nao,Sim,Nao,Publica,Nao,Nao,8.9,92.1,7.6,57.2,0,Aprovado
3,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.9,87.3,6.7,68.4,1,Aprovado
1,22,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Privada,Sim,Sim,7.2,98.9,4.5,50.5,1,Aprovado
2,16,Feminino,Branca,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,6.6,92.2,5.5,81.9,1,Em Risco
1,15,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Sim,Privada,Nao,Sim,7.8,100.0,5.5,65.0,0,Aprovado
3,21,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Sim,Sim,6.0,82.4,6.6,81.9,1,Em Risco
3,19,Feminino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Sim,Sim,6.2,82.6,4.7,51.3,1,Em Risco
2,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,7.9,92.7,8.2,77.8,0,Aprovado
3,17,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Nao,Nao,Publica,Nao,Nao,6.4,85.4,3.7,41.7,1,Em Risco
2,17,Feminino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,9.4,98.3,7.1,60.0,0,Aprovado
2,16,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Nao,7.7,86.4,5.6,50.4,1,Aprovado
1,17,Feminino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Publica,Sim,Nao,4.8,83.1,2.5,15.5,1,Reprovado
3,17,Feminino,Branca,Casado/Uniao,"Ate 0,5 SM",Nao,Sim,Nao,Privada,Nao,Sim,6.4,84.0,7.3,68.9,2,Aprovado
1,15,Feminino,Branca,Solteiro,Acima de 1 SM,Nao,Sim,Sim,Privada,Nao,Nao,7.7,80.9,6.9,51.0,0,Aprovado
3,22,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Sim,Sim,5.5,81.3,5.2,80.5,1,Em Risco
3,18,Feminino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Privada,Nao,Nao,7.5,89.6,7.1,61.5,1,Aprovado
2,16,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Sim,7.0,100.0,6.5,79.8,0,Aprovado
1,21,Masculino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Sim,Nao,3.7,79.3,1.8,49.5,2,Reprovado
1,20,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Sim,Publica,Sim,Sim,7.9,89.9,5.6,57.3,1,Aprovado
1,20,Masculino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Sim,Sim,4.8,92.7,4.0,61.3,1,Reprovado
1,15,Feminino,Branca,Solteiro,Acima de 1 SM,Sim,Sim,Nao,Privada,Nao,Nao,5.6,75.6,3.2,50.1,0,Reprovado
1,15,Feminino,Branca,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,5.7,82.2,6.5,66.0,0,Em Risco
3,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Privada,Nao,Sim,7.7,100.0,6.4,79.6,0,Aprovado
2,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Sim,Privada,Nao,Nao,6.6,77.5,6.1,64.1,0,Em Risco
1,15,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Sim,Publica,Nao,Sim,5.9,83.1,8.1,95.8,1,Aprovado
2,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Sim,Publica,Nao,Nao,6.2,78.8,5.9,53.6,2,Reprovado
2,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Nao,4.1,61.9,5.7,50.1,0,Reprovado
2,19,Feminino,Preta,Casado/Uniao,Acima de 1 SM,Nao,Sim,Sim,Publica,Sim,Nao,5.4,87.9,5.3,69.2,1,Em Risco
2,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Nao,4.4,69.3,6.3,55.7,1,Reprovado
3,17,Feminino,Branca,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Publica,Nao,Nao,6.5,77.3,6.5,55.3,0,Aprovado
2,16,Feminino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,7.3,84.2,6.2,56.6,1,Aprovado
3,17,Masculino,Parda,Solteiro,"0,5-1 SM",Sim,Sim,Nao,Privada,Nao,Nao,6.9,91.0,7.7,78.6,0,Aprovado
3,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,8.1,93.5,4.7,58.0,1,Aprovado
1,15,Masculino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,7.8,84.3,6.2,67.4,0,Em Risco
3,17,Masculino,Branca,Solteiro,Acima de 1 SM,Nao,Sim,Nao,Publica,Nao,Nao,6.0,83.3,6.1,75.7,0,Em Risco
1,15,Feminino,Preta,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.5,90.4,5.8,58.0,1,Em Risco
3,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.4,84.6,6.7,80.8,1,Aprovado
2,16,Masculino,Parda,Solteiro,Acima de 1 SM,Sim,Sim,Sim,Publica,Nao,Nao,3.8,68.5,3.7,58.4,1,Reprovado
3,18,Masculino,Parda,Solteiro,"0,5-1 SM",Sim,Sim,Nao,Publica,Nao,Nao,4.4,79.8,4.0,68.5,0,Reprovado
3,17,Masculino,Outra,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.2,83.7,5.6,86.9,0,Aprovado
3,17,Masculino,Preta,Solteiro,"Ate 0,5 SM",Sim,Sim,Sim,Publica,Nao,Sim,6.1,93.9,4.8,73.0,0,Em Risco
3,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Nao,Nao,Publica,Nao,Sim,6.9,83.5,6.7,53.1,0,Aprovado
1,16,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,7.1,83.7,5.3,63.3,0,Aprovado
1,15,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,4.1,80.0,4.1,67.7,1,Reprovado
2,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,7.1,86.6,7.3,72.4,0,Aprovado
1,17,Masculino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Publica,Sim,Nao,6.5,83.1,4.8,43.5,1,Aprovado
2,18,Masculino,Parda,Casado/Uniao,"0,5-1 SM",Sim,Sim,Nao,Privada,Sim,Nao,6.4,74.2,5.1,49.5,1,Reprovado
1,15,Feminino,Branca,Solteiro,Acima de 1 SM,Sim,Sim,Sim,Publica,Nao,Nao,7.9,90.7,7.2,50.0,0,Aprovado
3,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Nao,5.8,83.6,5.4,61.4,0,Em Risco
2,17,Feminino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,8.1,81.2,7.9,45.8,1,Em Risco
3,17,Feminino,Branca,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Nao,4.8,71.9,3.4,58.9,2,Reprovado
1,18,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Sim,Publica,Sim,Sim,5.0,83.4,4.8,55.4,1,Em Risco
3,17,Masculino,Parda,Solteiro,Acima de 1 SM,Nao,Sim,Sim,Publica,Nao,Nao,7.6,81.2,5.9,58.9,0,Aprovado
3,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Sim,5.5,82.6,6.0,78.3,1,Em Risco
2,16,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.8,93.7,6.2,87.5,0,Aprovado
2,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Nao,9.0,100.0,8.0,70.4,0,Aprovado
3,18,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Sim,9.5,96.0,9.8,89.5,0,Aprovado
1,19,Feminino,Preta,Solteiro,"0,5-1 SM",Sim,Sim,Sim,Privada,Sim,Nao,6.2,80.8,5.3,59.9,1,Em Risco
2,16,Masculino,Parda,Solteiro,Acima de 1 SM,Nao,Sim,Sim,Publica,Nao,Nao,5.9,76.9,5.5,75.2,1,Em Risco
2,16,Feminino,Branca,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Privada,Nao,Nao,4.7,80.7,7.3,89.0,2,Em Risco
1,15,Masculino,Parda,Solteiro,Acima de 1 SM,Nao,Sim,Nao,Publica,Nao,Nao,6.6,90.8,4.8,54.2,0,Aprovado
1,15,Feminino,Branca,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Publica,Nao,Nao,8.2,83.8,7.3,53.0,0,Aprovado
1,16,Masculino,Preta,Solteiro,Acima de 1 SM,Nao,Sim,Sim,Publica,Nao,Nao,6.6,89.5,6.3,67.0,0,Aprovado
1,15,Feminino,Preta,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Sim,6.5,83.3,7.1,69.1,0,Em Risco
1,15,Masculino,Parda,Solteiro,Acima de 1 SM,Nao,Nao,Nao,Publica,Nao,Nao,8.3,86.0,4.8,37.8,1,Aprovado
3,17,Masculino,Preta,Solteiro,"Ate 0,5 SM",Nao,Nao,Sim,Publica,Nao,Sim,8.4,93.2,6.7,56.4,0,Aprovado
2,17,Masculino,Parda,Solteiro,Acima de 1 SM,Nao,Sim,Nao,Publica,Nao,Nao,7.2,93.0,6.9,82.2,0,Aprovado
3,17,Feminino,Branca,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Nao,6.2,83.9,5.3,41.8,0,Em Risco
2,16,Feminino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Publica,Nao,Nao,4.8,77.0,3.6,33.5,1,Reprovado
1,15,Feminino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Publica,Nao,Nao,6.0,83.0,7.3,74.4,1,Aprovado
2,16,Feminino,Parda,Solteiro,Acima de 1 SM,Nao,Sim,Sim,Publica,Nao,Nao,6.6,86.9,4.0,45.7,0,Aprovado
2,18,Masculino,Preta,Casado/Uniao,"0,5-1 SM",Sim,Sim,Nao,Publica,Sim,Nao,4.3,72.1,5.2,56.6,1,Reprovado
1,18,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Sim,Sim,6.2,88.0,5.1,58.8,1,Em Risco
2,16,Feminino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Sim,Publica,Nao,Sim,9.3,94.3,6.7,59.2,0,Aprovado
1,15,Masculino,Branca,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Sim,9.5,94.9,8.4,98.2,0,Aprovado
2,16,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.8,92.1,6.0,58.8,1,Aprovado
2,16,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Sim,7.0,92.2,6.9,60.3,0,Aprovado
1,18,Masculino,Preta,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Sim,Sim,5.0,83.7,6.7,83.3,1,Em Risco
1,15,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,8.4,97.1,7.3,84.6,0,Aprovado
3,17,Feminino,Parda,Solteiro,Acima de 1 SM,Nao,Sim,Sim,Publica,Nao,Nao,5.0,83.5,5.6,80.7,0,Aprovado
2,16,Masculino,Branca,Solteiro,Acima de 1 SM,Nao,Sim,Nao,Publica,Nao,Nao,7.8,74.9,6.5,67.8,1,Reprovado
1,22,Masculino,Branca,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Sim,Sim,6.1,88.8,6.0,81.6,1,Em Risco
3,17,Masculino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Privada,Nao,Sim,5.6,93.8,4.4,49.8,1,Em Risco
1,15,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.2,82.9,6.9,74.3,0,Aprovado
2,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Nao,Nao,Publica,Nao,Sim,4.7,81.0,6.1,63.1,1,Em Risco
3,17,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Sim,Publica,Nao,Sim,5.4,88.2,5.9,63.3,0,Em Risco
1,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Sim,Publica,Nao,Sim,4.7,80.7,6.3,82.9,0,Em Risco
1,15,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,7.4,85.4,7.8,64.1,0,Aprovado
1,15,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Sim,7.6,91.4,5.3,39.0,0,Aprovado
1,18,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Sim,Publica,Sim,Nao,3.4,79.3,3.9,61.0,2,Reprovado
1,15,Masculino,Preta,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Privada,Nao,Sim,9.0,100.0,6.9,62.4,0,Aprovado
2,16,Feminino,Preta,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Publica,Nao,Nao,6.8,79.4,6.4,54.8,0,Em Risco
1,17,Feminino,Branca,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Sim,Nao,6.3,84.5,6.0,67.3,1,Aprovado
2,19,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Sim,Sim,3.5,81.2,4.0,58.2,1,Reprovado
3,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,8.2,100.0,6.7,70.6,0,Aprovado
3,17,Masculino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.7,93.8,6.1,51.3,0,Aprovado
2,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Sim,7.5,86.5,8.0,72.6,0,Aprovado
1,15,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,8.0,84.4,6.1,59.9,1,Aprovado
2,21,Masculino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Sim,Nao,7.2,91.9,6.8,70.0,1,Aprovado
2,20,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Sim,Sim,4.6,81.0,5.2,85.2,2,Reprovado
2,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.2,83.4,7.0,59.3,1,Aprovado
1,17,Feminino,Branca,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Sim,Nao,5.1,69.6,4.2,45.3,2,Reprovado
3,17,Masculino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Nao,7.6,93.0,6.1,63.8,0,Aprovado
2,16,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Sim,6.4,83.2,5.8,60.1,0,Em Risco
1,18,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Sim,Sim,6.8,86.6,5.8,61.8,1,Em Risco
1,15,Masculino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Sim,Publica,Nao,Sim,8.2,93.5,7.3,79.6,0,Aprovado
2,18,Feminino,Parda,Solteiro,Acima de 1 SM,Sim,Sim,Nao,Privada,Sim,Nao,3.6,70.3,3.3,50.7,2,Reprovado
3,17,Masculino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,8.2,95.7,7.8,81.7,0,Aprovado
3,21,Masculino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Privada,Sim,Sim,9.2,93.4,9.0,97.4,1,Aprovado
